primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,len_sec_labels,path,frames,sr,duration
laudov1,[],['song'],17.7172,53.0597,Streptopelia senegalensis,Laughing Dove,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/444437,laudov1/XC444437.ogg,0,/kaggle/input/birdclef-2023/train_audio/laudov1/XC444437.ogg,147122,32000,4.5975625
eaywag1,[],"['call', 'flight call']",54.1343,13.3947,Motacilla flava,Western Yellow Wagtail,Micha Luhn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/656825,eaywag1/XC656825.ogg,0,/kaggle/input/birdclef-2023/train_audio/eaywag1/XC656825.ogg,3644928,32000,113.904
chtapa3,[],['song'],0.6002,35.7874,Apalis porphyrolaema,Chestnut-throated Apalis,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/205581,chtapa3/XC205581.ogg,0,/kaggle/input/birdclef-2023/train_audio/chtapa3/XC205581.ogg,423811,32000,13.24409375
vilwea1,[],['call'],-0.6902,34.1517,Ploceus cucullatus,Village Weaver,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/429271,vilwea1/XC429271.ogg,0,/kaggle/input/birdclef-2023/train_audio/vilwea1/XC429271.ogg,1303197,32000,40.72490625
tafpri1,[],['call'],-4.7581,38.3034,Prinia subflava,Tawny-flanked Prinia,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/488881,tafpri1/XC488881.ogg,0,/kaggle/input/birdclef-2023/train_audio/tafpri1/XC488881.ogg,367104,32000,11.472
piecro1,[],['flight call'],-3.3823,35.6283,Corvus albus,Pied Crow,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/440438,piecro1/XC440438.ogg,0,/kaggle/input/birdclef-2023/train_audio/piecro1/XC440438.ogg,892736,32000,27.898
gyhspa1,"['combul2', 'laudov1']",['song'],13.3485,-13.3765,Passer griseus,Northern Gray-headed Sparrow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/421225,gyhspa1/XC421225.ogg,2,/kaggle/input/birdclef-2023/train_audio/gyhspa1/XC421225.ogg,1328274,32000,41.5085625
cibwar1,[],['call'],-8.5004,35.9066,Bradypterus cinnamomeus,Cinnamon Bracken-Warbler,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/516747,cibwar1/XC516747.ogg,0,/kaggle/input/birdclef-2023/train_audio/cibwar1/XC516747.ogg,3509760,32000,109.68
tamdov1,[],['song'],-6.9619,36.5882,Turtur tympanistria,Tambourine Dove,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/515248,tamdov1/XC515248.ogg,0,/kaggle/input/birdclef-2023/train_audio/tamdov1/XC515248.ogg,328704,32000,10.272
wbrcha2,[],['call'],-22.1834,29.3834,Cossypha heuglini,White-browed Robin-Chat,Christoph Groenewald,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/207007,wbrcha2/XC207007.ogg,0,/kaggle/input/birdclef-2023/train_audio/wbrcha2/XC207007.ogg,1126818,32000,35.2130625
gnhsun1,[],['song'],9.5687,-4.2943,Cyanomitra verticalis,Green-headed Sunbird,Étienne Leroy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/316729,gnhsun1/XC316729.ogg,0,/kaggle/input/birdclef-2023/train_audio/gnhsun1/XC316729.ogg,824216,32000,25.75675
woosan,[],"['call', 'song? wingbeats?']",50.1025,18.9363,Tringa glareola,Wood Sandpiper,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/555613,woosan/XC555613.ogg,0,/kaggle/input/birdclef-2023/train_audio/woosan/XC555613.ogg,686289,32000,21.44653125
afecuc1,"['scthon1', 'somgre1']","['male', 'song']",-33.9742,23.5539,Chrysococcyx cupreus,African Emerald Cuckoo,Andre Marais,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/389041,afecuc1/XC389041.ogg,2,/kaggle/input/birdclef-2023/train_audio/afecuc1/XC389041.ogg,1671837,32000,52.24490625
thrnig1,[],['song'],60.0615,17.5802,Luscinia luscinia,Thrush Nightingale,Nils-Olof Jerling,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/416279,thrnig1/XC416279.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC416279.ogg,3866958,32000,120.8424375
marsun2,[],['song'],-25.0831,22.1545,Cinnyris mariquensis,Mariqua Sunbird,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/397194,marsun2/XC397194.ogg,0,/kaggle/input/birdclef-2023/train_audio/marsun2/XC397194.ogg,1989486,32000,62.1714375
litswi1,[],['flight call'],-3.3494,36.6872,Apus affinis,Little Swift,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/606976,litswi1/XC606976.ogg,0,/kaggle/input/birdclef-2023/train_audio/litswi1/XC606976.ogg,1005600,32000,31.425
woosan,[],['call'],55.4351,8.6034,Tringa glareola,Wood Sandpiper,Per Poulsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/217918,woosan/XC217918.ogg,0,/kaggle/input/birdclef-2023/train_audio/woosan/XC217918.ogg,636134,32000,19.8791875
ratcis1,[],"['', 'call', 'male', 'territorial']",-2.9315,37.5022,Cisticola chiniana,Rattling Cisticola,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/371365,ratcis1/XC371365.ogg,0,/kaggle/input/birdclef-2023/train_audio/ratcis1/XC371365.ogg,689664,32000,21.552
afecuc1,[],['song'],5.407,-1.4471,Chrysococcyx cupreus,African Emerald Cuckoo,Peter de Rouw,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/397447,afecuc1/XC397447.ogg,0,/kaggle/input/birdclef-2023/train_audio/afecuc1/XC397447.ogg,132075,32000,4.12734375
comsan,[],[''],41.3757,2.1798,Actitis hypoleucos,Common Sandpiper,Oriol,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/752708,comsan/XC752708.ogg,0,/kaggle/input/birdclef-2023/train_audio/comsan/XC752708.ogg,247296,32000,7.728
loceag1,[],['call'],-3.0239,35.0607,Lophaetus occipitalis,Long-crested Eagle,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/426247,loceag1/XC426247.ogg,0,/kaggle/input/birdclef-2023/train_audio/loceag1/XC426247.ogg,168000,32000,5.25
rerswa1,[],"['call', 'flight call']",39.8276,-6.0577,Cecropis daurica,Red-rumped Swallow,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/423902,rerswa1/XC423902.ogg,0,/kaggle/input/birdclef-2023/train_audio/rerswa1/XC423902.ogg,579291,32000,18.10284375
whbcan1,[],"['adult', 'sex uncertain', 'song']",-2.9858,37.5975,Crithagra dorsostriata,White-bellied Canary,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/603763,whbcan1/XC603763.ogg,0,/kaggle/input/birdclef-2023/train_audio/whbcan1/XC603763.ogg,912384,32000,28.512
combuz1,[],[''],43.324,-5.8788,Buteo buteo,Common Buzzard,DefensorAnimalT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/742540,combuz1/XC742540.ogg,0,/kaggle/input/birdclef-2023/train_audio/combuz1/XC742540.ogg,475392,32000,14.856
gyhbus1,[],['song'],-2.9965,37.6244,Malaconotus blanchoti,Gray-headed Bushshrike,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/392848,gyhbus1/XC392848.ogg,0,/kaggle/input/birdclef-2023/train_audio/gyhbus1/XC392848.ogg,228864,32000,7.152
carcha1,[],['song'],-26.5714,26.7293,Cossypha caffra,Cape Robin-Chat,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/492913,carcha1/XC492913.ogg,0,/kaggle/input/birdclef-2023/train_audio/carcha1/XC492913.ogg,1123474,32000,35.1085625
brctch1,[],['call'],0.4907,31.1579,Tchagra australis,Brown-crowned Tchagra,Magnus Wadstein,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/613112,brctch1/XC613112.ogg,0,/kaggle/input/birdclef-2023/train_audio/brctch1/XC613112.ogg,3379618,32000,105.6130625
gyhkin1,[],"['adult', 'call', 'sex uncertain']",18.8993,42.1931,Halcyon leucocephala,Gray-headed Kingfisher,Gregory Askew,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/580092,gyhkin1/XC580092.ogg,0,/kaggle/input/birdclef-2023/train_audio/gyhkin1/XC580092.ogg,535824,32000,16.7445
mouwag1,[],"['adult', 'sex uncertain', 'song']",-33.4954,26.9319,Motacilla clara,Mountain Wagtail,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/507079,mouwag1/XC507079.ogg,0,/kaggle/input/birdclef-2023/train_audio/mouwag1/XC507079.ogg,1529728,32000,47.804
laudov1,[],['song'],-33.2943,26.5109,Streptopelia senegalensis,Laughing Dove,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/489304,laudov1/XC489304.ogg,0,/kaggle/input/birdclef-2023/train_audio/laudov1/XC489304.ogg,1367552,32000,42.736
cohmar1,[],"['flight calls', 'nest chatter']",55.5566,8.0872,Delichon urbicum,Common House-Martin,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/318218,cohmar1/XC318218.ogg,0,/kaggle/input/birdclef-2023/train_audio/cohmar1/XC318218.ogg,2243605,32000,70.11265625
hoopoe,[],[''],-29.153,26.1924,Upupa epops,Eurasian Hoopoe,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/751138,hoopoe/XC751138.ogg,0,/kaggle/input/birdclef-2023/train_audio/hoopoe/XC751138.ogg,5147584,32000,160.862
gnbcam2,[],[''],-23.0639,31.4027,Camaroptera brevicaudata,Gray-backed Camaroptera,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/305643,gnbcam2/XC305643.ogg,0,/kaggle/input/birdclef-2023/train_audio/gnbcam2/XC305643.ogg,810240,32000,25.32
wlwwar,"['colsun2', 'rbsrob1', 'reftin1']",['call'],-33.4729,27.0706,Phylloscopus trochilus,Willow Warbler,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/444788,wlwwar/XC444788.ogg,3,/kaggle/input/birdclef-2023/train_audio/wlwwar/XC444788.ogg,901120,32000,28.16
comsan,[],['nocturnal flight call'],43.7412,-7.867,Actitis hypoleucos,Common Sandpiper,Ricardo Hevia,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/644655,comsan/XC644655.ogg,0,/kaggle/input/birdclef-2023/train_audio/comsan/XC644655.ogg,189753,32000,5.92978125
categr,[],['call'],,,Bubulcus ibis,Cattle Egret,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/361551,categr/XC361551.ogg,0,/kaggle/input/birdclef-2023/train_audio/categr/XC361551.ogg,228206,32000,7.1314375
fotdro5,[],[''],-33.3998,26.8451,Dicrurus adsimilis,Fork-tailed Drongo,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/714078,fotdro5/XC714078.ogg,0,/kaggle/input/birdclef-2023/train_audio/fotdro5/XC714078.ogg,561737,32000,17.55428125
rerswa1,[],[''],37.1242,-6.4966,Cecropis daurica,Red-rumped Swallow,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://xeno-canto.org/740067,rerswa1/XC740067.ogg,0,/kaggle/input/birdclef-2023/train_audio/rerswa1/XC740067.ogg,218880,32000,6.84
thrnig1,[],['song'],54.665,46.6726,Luscinia luscinia,Thrush Nightingale,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/490123,thrnig1/XC490123.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC490123.ogg,7288372,32000,227.761625
thrnig1,[],['song'],49.634,26.2213,Luscinia luscinia,Thrush Nightingale,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.5,https://www.xeno-canto.org/138605,thrnig1/XC138605.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC138605.ogg,768209,32000,24.00653125
thrnig1,[],[''],53.2966,22.4621,Luscinia luscinia,Thrush Nightingale,Grzegorz Lorek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/741804,thrnig1/XC741804.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC741804.ogg,466176,32000,14.568
litegr,[],"['call', 'life stage uncertain', 'sex uncertain']",41.0992,1.1604,Egretta garzetta,Little Egret,Sidney M,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/585272,litegr/XC585272.ogg,0,/kaggle/input/birdclef-2023/train_audio/litegr/XC585272.ogg,300064,32000,9.377
combul2,[],['song'],-6.7832,39.2033,Pycnonotus barbatus,Common Bulbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/443093,combul2/XC443093.ogg,0,/kaggle/input/birdclef-2023/train_audio/combul2/XC443093.ogg,2068224,32000,64.632
whbcou1,[],['song'],-6.256,39.3761,Centropus superciliosus,White-browed Coucal,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/633752,whbcou1/XC633752.ogg,0,/kaggle/input/birdclef-2023/train_audio/whbcou1/XC633752.ogg,646656,32000,20.208
carwoo1,[],"['Pecking sounds of woodpecker', 'adult', 'male']",-32.2108,25.4742,Chloropicus fuscescens,Cardinal Woodpecker,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/651254,carwoo1/XC651254.ogg,0,/kaggle/input/birdclef-2023/train_audio/carwoo1/XC651254.ogg,1499904,32000,46.872
yebapa1,[],[''],-27.6563,32.4056,Apalis flavida,Yellow-breasted Apalis,Nick Schaller,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/694972,yebapa1/XC694972.ogg,0,/kaggle/input/birdclef-2023/train_audio/yebapa1/XC694972.ogg,844800,32000,26.4
litegr,[],['flight call'],37.1357,-7.6138,Egretta garzetta,Little Egret,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/685743,litegr/XC685743.ogg,0,/kaggle/input/birdclef-2023/train_audio/litegr/XC685743.ogg,346368,32000,10.824
tamdov1,[],['song'],-6.9619,36.5882,Turtur tympanistria,Tambourine Dove,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/515134,tamdov1/XC515134.ogg,0,/kaggle/input/birdclef-2023/train_audio/tamdov1/XC515134.ogg,532224,32000,16.632
easmog1,[],['call'],-0.636,34.117,Arizelocichla nigriceps,Eastern Mountain Greenbul,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/316030,easmog1/XC316030.ogg,0,/kaggle/input/birdclef-2023/train_audio/easmog1/XC316030.ogg,111177,32000,3.47428125
comsan,[],['call'],39.1382,66.8735,Actitis hypoleucos,Common Sandpiper,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/185459,comsan/XC185459.ogg,0,/kaggle/input/birdclef-2023/train_audio/comsan/XC185459.ogg,351086,32000,10.9714375
spwlap1,[],[''],28.3646,35.0504,Vanellus spinosus,Spur-winged Lapwing,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/740157,spwlap1/XC740157.ogg,0,/kaggle/input/birdclef-2023/train_audio/spwlap1/XC740157.ogg,781056,32000,24.408
thrnig1,[],"['male', 'song']",49.634,26.2213,Luscinia luscinia,Thrush Nightingale,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/413873,thrnig1/XC413873.ogg,0,/kaggle/input/birdclef-2023/train_audio/thrnig1/XC413873.ogg,3096576,32000,96.768
sincis1,['reccor'],['song'],12.6561,-7.919,Cisticola cantans,Singing Cisticola,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/481717,sincis1/XC481717.ogg,1,/kaggle/input/birdclef-2023/train_audio/sincis1/XC481717.ogg,1178624,32000,36.832
hoopoe,[],['song'],30.2766,78.007,Upupa epops,Eurasian Hoopoe,Suniti Bhushan Datta,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/459931,hoopoe/XC459931.ogg,0,/kaggle/input/birdclef-2023/train_audio/hoopoe/XC459931.ogg,1026508,32000,32.078375
tafpri1,[],['call'],10.4496,32.458,Prinia subflava,Tawny-flanked Prinia,James Postlethwaite,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/397707,tafpri1/XC397707.ogg,0,/kaggle/input/birdclef-2023/train_audio/tafpri1/XC397707.ogg,373632,32000,11.676
spmthr1,[],"['mimicry/imitation', 'song']",-2.9858,37.5975,Cichladusa guttata,Spotted Morning-Thrush,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/590154,spmthr1/XC590154.ogg,0,/kaggle/input/birdclef-2023/train_audio/spmthr1/XC590154.ogg,979968,32000,30.624
bcbeat1,[],[''],-26.7647,26.3936,Merops persicus,Blue-cheeked Bee-eater,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/713855,bcbeat1/XC713855.ogg,0,/kaggle/input/birdclef-2023/train_audio/bcbeat1/XC713855.ogg,850112,32000,26.566
tamdov1,[],['song'],-6.9619,36.5882,Turtur tympanistria,Tambourine Dove,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/515186,tamdov1/XC515186.ogg,0,/kaggle/input/birdclef-2023/train_audio/tamdov1/XC515186.ogg,3277056,32000,102.408
woosan,[],['flight call'],40.2039,17.9259,Tringa glareola,Wood Sandpiper,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/433124,woosan/XC433124.ogg,0,/kaggle/input/birdclef-2023/train_audio/woosan/XC433124.ogg,293376,32000,9.168
pitwhy,[],"['life stage uncertain', 'sex uncertain', 'song']",-33.8884,18.5159,Vidua macroura,Pin-tailed Whydah,Emmanuel Dufourq,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/618474,pitwhy/XC618474.ogg,0,/kaggle/input/birdclef-2023/train_audio/pitwhy/XC618474.ogg,1282299,32000,40.07184375
grecor,[],[''],52.0513,4.2083,Phalacrocorax carbo,Great Cormorant,Susanne Kuijpers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/722335,grecor/XC722335.ogg,0,/kaggle/input/birdclef-2023/train_audio/grecor/XC722335.ogg,946240,32000,29.57
combuz1,[],['flight call'],51.4213,5.4732,Buteo buteo,Common Buzzard,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/466604,combuz1/XC466604.ogg,0,/kaggle/input/birdclef-2023/train_audio/combuz1/XC466604.ogg,502387,32000,15.69959375
woosan,[],"['nocturnal flight call', 'nocturnal flight call']",43.5352,-1.4475,Tringa glareola,Wood Sandpiper,Frédéric Cazaban,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/575862,woosan/XC575862.ogg,0,/kaggle/input/birdclef-2023/train_audio/woosan/XC575862.ogg,881888,32000,27.559
hadibi1,['combul2'],['call'],13.3485,-13.3765,Bostrychia hagedash,Hadada Ibis,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/421463,hadibi1/XC421463.ogg,1,/kaggle/input/birdclef-2023/train_audio/hadibi1/XC421463.ogg,957127,32000,29.91021875
fotdro5,[],['call'],-33.9648,23.8984,Dicrurus adsimilis,Fork-tailed Drongo,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/412171,fotdro5/XC412171.ogg,0,/kaggle/input/birdclef-2023/train_audio/fotdro5/XC412171.ogg,1859072,32000,58.096
varsun2,[],[''],-12.45,31.289,Cinnyris venustus,Variable Sunbird,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/745612,varsun2/XC745612.ogg,0,/kaggle/input/birdclef-2023/train_audio/varsun2/XC745612.ogg,1950720,32000,60.96
nubwoo1,['piecro1'],"['adult', 'drumming', 'male']",-3.1481,36.6951,Campethera nubica,Nubian Woodpecker,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/596311,nubwoo1/XC596311.ogg,1,/kaggle/input/birdclef-2023/train_audio/nubwoo1/XC596311.ogg,724224,32000,22.632
wfbeat1,[],"['adult', 'call', 'sex uncertain']",-2.9858,37.5975,Merops bullockoides,White-fronted Bee-eater,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/607238,wfbeat1/XC607238.ogg,0,/kaggle/input/birdclef-2023/train_audio/wfbeat1/XC607238.ogg,347742,32000,10.8669375
yewgre1,[],['call'],-1.07,29.763,Eurillas latirostris,Yellow-whiskered Greenbul,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/237454,yewgre1/XC237454.ogg,0,/kaggle/input/birdclef-2023/train_audio/yewgre1/XC237454.ogg,1409358,32000,44.0424375
